Port Name,Year,Month,Trucks,Loaded Truck Containers,Empty Truck Containers,Trains,Loaded Rail Containers,Empty Rail Containers,Train Passengers,Buses,Bus Passengers,Personal Vehicles,Personal Vehicle Passengers,Pedestrians,City,State
TX: Presidio                                                ,2009, 11 - NOV,881,492,389,0,0,0,0,23,746,61174,183523,5253,Presidio                                                ,TX
TX: Presidio                                                ,2009, 12 - DEC,776,435,341,0,0,0,0,14,971,65913,197739,4934,Presidio                                                ,TX
TX: Progreso                                                ,2009, 01 - JAN,3708,2599,1109,0,0,0,0,7,322,75815,174375,148240,Progreso                                                ,TX
TX: Progreso                                                ,2009, 02 - FEB,4162,2953,1209,0,0,0,0,13,479,72488,166722,165771,Progreso                                                ,TX
TX: Progreso                                                ,2009, 03 - MAR,5203,3953,1225,0,0,0,0,16,477,79373,190496,172442,Progreso                                                ,TX
TX: Progreso                                                ,2009, 04 - APR,4984,3964,1027,0,0,0,0,7,288,71888,165342,105155,Progreso                                                ,TX
TX: Progreso                                                ,2009, 05 - MAY,3675,2718,957,0,0,0,0,1,26,68647,151023,73687,Progreso                                                ,TX
TX: Progreso                                                ,2009, 06 - JUN,3080,1986,1094,0,0,0,0,2,57,55358,110716,43660,Progreso                                                ,TX
TX: Progreso                                                ,2009, 07 - JUL,3748,1855,1893,0,0,0,0,1,38,61524,135354,52896,Progreso                                                ,TX
TX: Progreso                                                ,2009, 08 - AUG,3755,1798,1957,0,0,0,0,0,0,61192,134623,60367,Progreso                                                ,TX
TX: Progreso                                                ,2009, 09 - SEP,3563,1786,1841,0,0,0,0,4,123,57204,114408,51985,Progreso                                                ,TX
TX: Progreso                                                ,2009, 10 - OCT,3540,2024,1546,0,0,0,0,10,327,60798,140016,65907,Progreso                                                ,TX
TX: Progreso                                                ,2009, 11 - NOV,3384,2367,1046,0,0,0,0,3,118,63313,132958,79406,Progreso                                                ,TX
TX: Progreso                                                ,2009, 12 - DEC,3178,2277,931,0,0,0,0,1,48,63321,132974,79095,Progreso                                                ,TX
TX: Rio Grande City                                         ,2009, 01 - JAN,2051,1728,323,0,0,0,0,0,0,45338,158683,2233,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 02 - FEB,2202,1949,246,0,0,0,0,0,0,52956,185347,3814,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 03 - MAR,2798,2452,346,0,0,0,0,0,0,52612,184143,5035,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 04 - APR,2871,2501,370,0,0,0,0,0,0,46749,163622,1629,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 05 - MAY,2440,2084,361,0,0,0,0,0,0,49548,173418,1853,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 06 - JUN,2729,2398,425,0,0,0,0,0,0,42278,147973,3664,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 07 - JUL,2376,1858,409,0,0,0,0,0,0,48574,170009,4988,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 08 - AUG,2052,1648,404,0,0,0,0,0,0,48184,168644,4745,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 09 - SEP,2015,1569,446,0,0,0,0,0,0,45886,114716,3222,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 10 - OCT,1996,1830,548,0,0,0,0,0,0,42805,107013,4783,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 11 - NOV,1588,1363,451,0,0,0,0,0,0,42974,102186,5758,Rio Grande City                                         ,TX
TX: Rio Grande City                                         ,2009, 12 - DEC,1479,1233,483,0,0,0,0,0,0,44295,105270,4879,Rio Grande City                                         ,TX
TX: Roma                                                    ,2009, 01 - JAN,520,280,240,0,0,0,0,106,3042,84235,185317,25957,Roma                                                    ,TX
TX: Roma                                                    ,2009, 02 - FEB,572,307,264,0,0,0,0,76,1679,75525,115277,23811,Roma                                                    ,TX
TX: Roma                                                    ,2009, 03 - MAR,633,357,276,0,0,0,0,71,1813,87804,184766,27851,Roma                                                    ,TX
TX: Roma                                                    ,2009, 04 - APR,601,321,280,0,0,0,0,67,1666,84105,176621,24332,Roma                                                    ,TX
TX: Roma                                                    ,2009, 05 - MAY,568,333,235,0,0,0,0,57,1225,83284,142704,24961,Roma                                                    ,TX
TX: Roma                                                    ,2009, 06 - JUN,633,307,326,0,0,0,0,63,1452,75404,14972,21671,Roma                                                    ,TX
TX: Roma                                                    ,2009, 07 - JUL,617,319,294,0,0,0,0,66,1993,78078,148348,21324,Roma                                                    ,TX
TX: Roma                                                    ,2009, 08 - AUG,592,292,300,0,0,0,0,66,1755,79397,174673,21296,Roma                                                    ,TX
TX: Roma                                                    ,2009, 09 - SEP,538,251,288,0,0,0,0,60,1372,74593,141727,21150,Roma                                                    ,TX
TX: Roma                                                    ,2009, 10 - OCT,556,273,278,0,0,0,0,57,1137,79637,151310,24094,Roma                                                    ,TX
TX: Roma                                                    ,2009, 11 - NOV,559,290,269,0,0,0,0,64,1404,83171,166342,24196,Roma                                                    ,TX
